pattern	replacement	feature	sentiment
 (nicht|nichts|kein|keine|keinen) abgründigstes 	 NOT_abgründigstes 	 NOT_abgründigstes 	1
 (nicht|nichts|kein|keine|keinen) abgrundtief 	 NOT_abgrundtief 	 NOT_abgrundtief 	1
 (nicht|nichts|kein|keine|keinen) abgunst 	 NOT_abgunst 	 NOT_abgunst 	1
 (nicht|nichts|kein|keine|keinen) abgünstig 	 NOT_abgünstig 	 NOT_abgünstig 	1
 (nicht|nichts|kein|keine|keinen) abhaltung 	 NOT_abhaltung 	 NOT_abhaltung 	1
 (nicht|nichts|kein|keine|keinen) abhängig 	 NOT_abhängig 	 NOT_abhängig 	1
 (nicht|nichts|kein|keine|keinen) abhängige 	 NOT_abhängige 	 NOT_abhängige 	1
 (nicht|nichts|kein|keine|keinen) abhängigem 	 NOT_abhängigem 	 NOT_abhängigem 	1
 (nicht|nichts|kein|keine|keinen) abhängigen 	 NOT_abhängigen 	 NOT_abhängigen 	1
 (nicht|nichts|kein|keine|keinen) abhängiger 	 NOT_abhängiger 	 NOT_abhängiger 	1
 (nicht|nichts|kein|keine|keinen) abhängigere 	 NOT_abhängigere 	 NOT_abhängigere 	1
 (nicht|nichts|kein|keine|keinen) abhängigerem 	 NOT_abhängigerem 	 NOT_abhängigerem 	1
 (nicht|nichts|kein|keine|keinen) abhängigeren 	 NOT_abhängigeren 	 NOT_abhängigeren 	1
 (nicht|nichts|kein|keine|keinen) abhängigerer 	 NOT_abhängigerer 	 NOT_abhängigerer 	1
 (nicht|nichts|kein|keine|keinen) abhängigeres 	 NOT_abhängigeres 	 NOT_abhängigeres 	1
 (nicht|nichts|kein|keine|keinen) abhängiges 	 NOT_abhängiges 	 NOT_abhängiges 	1
 (nicht|nichts|kein|keine|keinen) abhängigkeit 	 NOT_abhängigkeit 	 NOT_abhängigkeit 	1
 (nicht|nichts|kein|keine|keinen) abhängigkeiten 	 NOT_abhängigkeiten 	 NOT_abhängigkeiten 	1
 (nicht|nichts|kein|keine|keinen) abhängigkeitssyndrom 	 NOT_abhängigkeitssyndrom 	 NOT_abhängigkeitssyndrom 	1
 (nicht|nichts|kein|keine|keinen) abhängigst 	 NOT_abhängigst 	 NOT_abhängigst 	1
 (nicht|nichts|kein|keine|keinen) abhängigste 	 NOT_abhängigste 	 NOT_abhängigste 	1
 (nicht|nichts|kein|keine|keinen) abhängigstem 	 NOT_abhängigstem 	 NOT_abhängigstem 	1
 (nicht|nichts|kein|keine|keinen) abhängigsten 	 NOT_abhängigsten 	 NOT_abhängigsten 	1
 (nicht|nichts|kein|keine|keinen) abhängigster 	 NOT_abhängigster 	 NOT_abhängigster 	1
 (nicht|nichts|kein|keine|keinen) abhängigstes 	 NOT_abhängigstes 	 NOT_abhängigstes 	1
 (nicht|nichts|kein|keine|keinen) abhärten 	 NOT_abhärten 	 NOT_abhärten 	-1
 (nicht|nichts|kein|keine|keinen) abheilen 	 NOT_abheilen 	 NOT_abheilen 	-1
 (nicht|nichts|kein|keine|keinen) abhilfe 	 NOT_abhilfe 	 NOT_abhilfe 	-1
 (nicht|nichts|kein|keine|keinen) abhilfemaßnahme 	 NOT_abhilfemaßnahme 	 NOT_abhilfemaßnahme 	-1
 (nicht|nichts|kein|keine|keinen) abhold 	 NOT_abhold 	 NOT_abhold 	1
 (nicht|nichts|kein|keine|keinen) abhörgerät 	 NOT_abhörgerät 	 NOT_abhörgerät 	1
 (nicht|nichts|kein|keine|keinen) abhorreszieren 	 NOT_abhorreszieren 	 NOT_abhorreszieren 	1
 (nicht|nichts|kein|keine|keinen) abhorreszierte 	 NOT_abhorreszierte 	 NOT_abhorreszierte 	1
 (nicht|nichts|kein|keine|keinen) abhörsender 	 NOT_abhörsender 	 NOT_abhörsender 	1
 (nicht|nichts|kein|keine|keinen) abhörwanze 	 NOT_abhörwanze 	 NOT_abhörwanze 	1
 (nicht|nichts|kein|keine|keinen) abkehr 	 NOT_abkehr 	 NOT_abkehr 	1
 (nicht|nichts|kein|keine|keinen) abklatsch 	 NOT_abklatsch 	 NOT_abklatsch 	1
 (nicht|nichts|kein|keine|keinen) abklingen 	 NOT_abklingen 	 NOT_abklingen 	1
 (nicht|nichts|kein|keine|keinen) abkomme 	 NOT_abkomme 	 NOT_abkomme 	-1
 (nicht|nichts|kein|keine|keinen) abkommen 	 NOT_abkommen 	 NOT_abkommen 	-1
 (nicht|nichts|kein|keine|keinen) abkömmlich 	 NOT_abkömmlich 	 NOT_abkömmlich 	-1
 (nicht|nichts|kein|keine|keinen) abkühlen 	 NOT_abkühlen 	 NOT_abkühlen 	-1
 (nicht|nichts|kein|keine|keinen) abkühlung 	 NOT_abkühlung 	 NOT_abkühlung 	-1
 (nicht|nichts|kein|keine|keinen) abladeplatz 	 NOT_abladeplatz 	 NOT_abladeplatz 	1
 (nicht|nichts|kein|keine|keinen) ablagerung 	 NOT_ablagerung 	 NOT_ablagerung 	1
 (nicht|nichts|kein|keine|keinen) ablass 	 NOT_ablass 	 NOT_ablass 	1
 (nicht|nichts|kein|keine|keinen) ablaufen 	 NOT_ablaufen 	 NOT_ablaufen 	1
 (nicht|nichts|kein|keine|keinen) ablauffähig 	 NOT_ablauffähig 	 NOT_ablauffähig 	-1
 (nicht|nichts|kein|keine|keinen) abläutern 	 NOT_abläutern 	 NOT_abläutern 	1
 (nicht|nichts|kein|keine|keinen) ableben 	 NOT_ableben 	 NOT_ableben 	1
 (nicht|nichts|kein|keine|keinen) ableger 	 NOT_ableger 	 NOT_ableger 	-1
 (nicht|nichts|kein|keine|keinen) ablehn 	 NOT_ablehn 	 NOT_ablehn 	1
 (nicht|nichts|kein|keine|keinen) ablehne 	 NOT_ablehne 	 NOT_ablehne 	1
 (nicht|nichts|kein|keine|keinen) ablehnen 	 NOT_ablehnen 	 NOT_ablehnen 	1
 (nicht|nichts|kein|keine|keinen) ablehnend 	 NOT_ablehnend 	 NOT_ablehnend 	1
 (nicht|nichts|kein|keine|keinen) ablehnest 	 NOT_ablehnest 	 NOT_ablehnest 	1
 (nicht|nichts|kein|keine|keinen) ablehnet 	 NOT_ablehnet 	 NOT_ablehnet 	1
 (nicht|nichts|kein|keine|keinen) ablehnst 	 NOT_ablehnst 	 NOT_ablehnst 	1
 (nicht|nichts|kein|keine|keinen) ablehnt 	 NOT_ablehnt 	 NOT_ablehnt 	1
 (nicht|nichts|kein|keine|keinen) ablehnte 	 NOT_ablehnte 	 NOT_ablehnte 	1
 (nicht|nichts|kein|keine|keinen) ablehnten 	 NOT_ablehnten 	 NOT_ablehnten 	1
 (nicht|nichts|kein|keine|keinen) ablehntest 	 NOT_ablehntest 	 NOT_ablehntest 	1
 (nicht|nichts|kein|keine|keinen) ablehntet 	 NOT_ablehntet 	 NOT_ablehntet 	1
 (nicht|nichts|kein|keine|keinen) ablehnung 	 NOT_ablehnung 	 NOT_ablehnung 	1
 (nicht|nichts|kein|keine|keinen) ablehnungen 	 NOT_ablehnungen 	 NOT_ablehnungen 	1
 (nicht|nichts|kein|keine|keinen) ablehnungsrecht 	 NOT_ablehnungsrecht 	 NOT_ablehnungsrecht 	1
 (nicht|nichts|kein|keine|keinen) ableichtern 	 NOT_ableichtern 	 NOT_ableichtern 	-1
 (nicht|nichts|kein|keine|keinen) ableitung 	 NOT_ableitung 	 NOT_ableitung 	1
 (nicht|nichts|kein|keine|keinen) ablenk 	 NOT_ablenk 	 NOT_ablenk 	1
 (nicht|nichts|kein|keine|keinen) ablenke 	 NOT_ablenke 	 NOT_ablenke 	1
 (nicht|nichts|kein|keine|keinen) ablenken 	 NOT_ablenken 	 NOT_ablenken 	1
 (nicht|nichts|kein|keine|keinen) ablenkend 	 NOT_ablenkend 	 NOT_ablenkend 	1
 (nicht|nichts|kein|keine|keinen) ablenkest 	 NOT_ablenkest 	 NOT_ablenkest 	1
 (nicht|nichts|kein|keine|keinen) ablenket 	 NOT_ablenket 	 NOT_ablenket 	1
 (nicht|nichts|kein|keine|keinen) ablenkst 	 NOT_ablenkst 	 NOT_ablenkst 	1
 (nicht|nichts|kein|keine|keinen) ablenkt 	 NOT_ablenkt 	 NOT_ablenkt 	1
 (nicht|nichts|kein|keine|keinen) ablenkte 	 NOT_ablenkte 	 NOT_ablenkte 	1
 (nicht|nichts|kein|keine|keinen) ablenkten 	 NOT_ablenkten 	 NOT_ablenkten 	1
 (nicht|nichts|kein|keine|keinen) ablenktest 	 NOT_ablenktest 	 NOT_ablenktest 	1
 (nicht|nichts|kein|keine|keinen) ablenktet 	 NOT_ablenktet 	 NOT_ablenktet 	1
 (nicht|nichts|kein|keine|keinen) ablenkung 	 NOT_ablenkung 	 NOT_ablenkung 	1
 (nicht|nichts|kein|keine|keinen) ablenkungen 	 NOT_ablenkungen 	 NOT_ablenkungen 	1
 (nicht|nichts|kein|keine|keinen) ableuchten 	 NOT_ableuchten 	 NOT_ableuchten 	-1
 (nicht|nichts|kein|keine|keinen) ableugnen 	 NOT_ableugnen 	 NOT_ableugnen 	1
 (nicht|nichts|kein|keine|keinen) ablocken 	 NOT_ablocken 	 NOT_ablocken 	-1
 (nicht|nichts|kein|keine|keinen) ablöschen 	 NOT_ablöschen 	 NOT_ablöschen 	1
 (nicht|nichts|kein|keine|keinen) ablösung 	 NOT_ablösung 	 NOT_ablösung 	-1
 (nicht|nichts|kein|keine|keinen) abmach 	 NOT_abmach 	 NOT_abmach 	-1
 (nicht|nichts|kein|keine|keinen) abmache 	 NOT_abmache 	 NOT_abmache 	-1
 (nicht|nichts|kein|keine|keinen) abmachen 	 NOT_abmachen 	 NOT_abmachen 	-1
 (nicht|nichts|kein|keine|keinen) abmachest 	 NOT_abmachest 	 NOT_abmachest 	-1
 (nicht|nichts|kein|keine|keinen) abmachet 	 NOT_abmachet 	 NOT_abmachet 	-1
 (nicht|nichts|kein|keine|keinen) abmachst 	 NOT_abmachst 	 NOT_abmachst 	-1
 (nicht|nichts|kein|keine|keinen) abmacht 	 NOT_abmacht 	 NOT_abmacht 	-1
 (nicht|nichts|kein|keine|keinen) abmachte 	 NOT_abmachte 	 NOT_abmachte 	-1
 (nicht|nichts|kein|keine|keinen) abmachten 	 NOT_abmachten 	 NOT_abmachten 	-1
 (nicht|nichts|kein|keine|keinen) abmachtest 	 NOT_abmachtest 	 NOT_abmachtest 	-1
 (nicht|nichts|kein|keine|keinen) abmachtet 	 NOT_abmachtet 	 NOT_abmachtet 	-1
 (nicht|nichts|kein|keine|keinen) abmachung 	 NOT_abmachung 	 NOT_abmachung 	-1
 (nicht|nichts|kein|keine|keinen) abmachungen 	 NOT_abmachungen 	 NOT_abmachungen 	-1
 (nicht|nichts|kein|keine|keinen) abmagerung 	 NOT_abmagerung 	 NOT_abmagerung 	1
 (nicht|nichts|kein|keine|keinen) abmahnen 	 NOT_abmahnen 	 NOT_abmahnen 	1
 (nicht|nichts|kein|keine|keinen) abmahnung 	 NOT_abmahnung 	 NOT_abmahnung 	1
 (nicht|nichts|kein|keine|keinen) abmaß 	 NOT_abmaß 	 NOT_abmaß 	1
 (nicht|nichts|kein|keine|keinen) abnahme 	 NOT_abnahme 	 NOT_abnahme 	1
 (nicht|nichts|kein|keine|keinen) abnahmen 	 NOT_abnahmen 	 NOT_abnahmen 	1
 (nicht|nichts|kein|keine|keinen) abnahmeverweigerung 	 NOT_abnahmeverweigerung 	 NOT_abnahmeverweigerung 	1
 (nicht|nichts|kein|keine|keinen) abnehmen 	 NOT_abnehmen 	 NOT_abnehmen 	1
 (nicht|nichts|kein|keine|keinen) abnehmend 	 NOT_abnehmend 	 NOT_abnehmend 	1
 (nicht|nichts|kein|keine|keinen) abnehmender 	 NOT_abnehmender 	 NOT_abnehmender 	1
 (nicht|nichts|kein|keine|keinen) abneigung 	 NOT_abneigung 	 NOT_abneigung 	1
 (nicht|nichts|kein|keine|keinen) abneigungen 	 NOT_abneigungen 	 NOT_abneigungen 	1
 (nicht|nichts|kein|keine|keinen) abnorm 	 NOT_abnorm 	 NOT_abnorm 	1
 (nicht|nichts|kein|keine|keinen) abnötigen 	 NOT_abnötigen 	 NOT_abnötigen 	1
 (nicht|nichts|kein|keine|keinen) abnutz 	 NOT_abnutz 	 NOT_abnutz 	1
 (nicht|nichts|kein|keine|keinen) abnutze 	 NOT_abnutze 	 NOT_abnutze 	1
 (nicht|nichts|kein|keine|keinen) abnutzen 	 NOT_abnutzen 	 NOT_abnutzen 	1
 (nicht|nichts|kein|keine|keinen) abnutzest 	 NOT_abnutzest 	 NOT_abnutzest 	1
 (nicht|nichts|kein|keine|keinen) abnutzet 	 NOT_abnutzet 	 NOT_abnutzet 	1
 (nicht|nichts|kein|keine|keinen) abnutzt 	 NOT_abnutzt 	 NOT_abnutzt 	1
 (nicht|nichts|kein|keine|keinen) abnutzte 	 NOT_abnutzte 	 NOT_abnutzte 	1
 (nicht|nichts|kein|keine|keinen) abnutzten 	 NOT_abnutzten 	 NOT_abnutzten 	1
 (nicht|nichts|kein|keine|keinen) abnutztest 	 NOT_abnutztest 	 NOT_abnutztest 	1
 (nicht|nichts|kein|keine|keinen) abnutztet 	 NOT_abnutztet 	 NOT_abnutztet 	1
 (nicht|nichts|kein|keine|keinen) abnutzung 	 NOT_abnutzung 	 NOT_abnutzung 	1
 (nicht|nichts|kein|keine|keinen) abnützung 	 NOT_abnützung 	 NOT_abnützung 	1
 (nicht|nichts|kein|keine|keinen) abprägen 	 NOT_abprägen 	 NOT_abprägen 	-1
 (nicht|nichts|kein|keine|keinen) abquetschgrat 	 NOT_abquetschgrat 	 NOT_abquetschgrat 	1
 (nicht|nichts|kein|keine|keinen) abquetschring 	 NOT_abquetschring 	 NOT_abquetschring 	1
 (nicht|nichts|kein|keine|keinen) abrasiv 	 NOT_abrasiv 	 NOT_abrasiv 	1
 (nicht|nichts|kein|keine|keinen) abrasivstoff 	 NOT_abrasivstoff 	 NOT_abrasivstoff 	1
 (nicht|nichts|kein|keine|keinen) abraten 	 NOT_abraten 	 NOT_abraten 	1
 (nicht|nichts|kein|keine|keinen) abratend 	 NOT_abratend 	 NOT_abratend 	1
 (nicht|nichts|kein|keine|keinen) abraum 	 NOT_abraum 	 NOT_abraum 	1
 (nicht|nichts|kein|keine|keinen) abrede 	 NOT_abrede 	 NOT_abrede 	1
 (nicht|nichts|kein|keine|keinen) abreiben 	 NOT_abreiben 	 NOT_abreiben 	1
 (nicht|nichts|kein|keine|keinen) abreibend 	 NOT_abreibend 	 NOT_abreibend 	1
 (nicht|nichts|kein|keine|keinen) abreichern 	 NOT_abreichern 	 NOT_abreichern 	1
 (nicht|nichts|kein|keine|keinen) abreissen 	 NOT_abreissen 	 NOT_abreissen 	1
 (nicht|nichts|kein|keine|keinen) abrieb 	 NOT_abrieb 	 NOT_abrieb 	1
 (nicht|nichts|kein|keine|keinen) abriebfest 	 NOT_abriebfest 	 NOT_abriebfest 	-1
 (nicht|nichts|kein|keine|keinen) abriegelung 	 NOT_abriegelung 	 NOT_abriegelung 	1
 (nicht|nichts|kein|keine|keinen) abriss 	 NOT_abriss 	 NOT_abriss 	1
 (nicht|nichts|kein|keine|keinen) abrisse 	 NOT_abrisse 	 NOT_abrisse 	1
 (nicht|nichts|kein|keine|keinen) abrissen 	 NOT_abrissen 	 NOT_abrissen 	1
 (nicht|nichts|kein|keine|keinen) abrisses 	 NOT_abrisses 	 NOT_abrisses 	1
 (nicht|nichts|kein|keine|keinen) abrisss 	 NOT_abrisss 	 NOT_abrisss 	1
 (nicht|nichts|kein|keine|keinen) abrupt 	 NOT_abrupt 	 NOT_abrupt 	1
 (nicht|nichts|kein|keine|keinen) abrupte 	 NOT_abrupte 	 NOT_abrupte 	1
 (nicht|nichts|kein|keine|keinen) abruptem 	 NOT_abruptem 	 NOT_abruptem 	1
 (nicht|nichts|kein|keine|keinen) abrupten 	 NOT_abrupten 	 NOT_abrupten 	1
 (nicht|nichts|kein|keine|keinen) abrupter 	 NOT_abrupter 	 NOT_abrupter 	1
 (nicht|nichts|kein|keine|keinen) abruptere 	 NOT_abruptere 	 NOT_abruptere 	1
 (nicht|nichts|kein|keine|keinen) abrupterem 	 NOT_abrupterem 	 NOT_abrupterem 	1
 (nicht|nichts|kein|keine|keinen) abrupteren 	 NOT_abrupteren 	 NOT_abrupteren 	1
 (nicht|nichts|kein|keine|keinen) abrupterer 	 NOT_abrupterer 	 NOT_abrupterer 	1
 (nicht|nichts|kein|keine|keinen) abrupteres 	 NOT_abrupteres 	 NOT_abrupteres 	1
 (nicht|nichts|kein|keine|keinen) abruptes 	 NOT_abruptes 	 NOT_abruptes 	1
 (nicht|nichts|kein|keine|keinen) abruptest 	 NOT_abruptest 	 NOT_abruptest 	1
 (nicht|nichts|kein|keine|keinen) abrupteste 	 NOT_abrupteste 	 NOT_abrupteste 	1
 (nicht|nichts|kein|keine|keinen) abruptestem 	 NOT_abruptestem 	 NOT_abruptestem 	1
 (nicht|nichts|kein|keine|keinen) abruptesten 	 NOT_abruptesten 	 NOT_abruptesten 	1
 (nicht|nichts|kein|keine|keinen) abruptester 	 NOT_abruptester 	 NOT_abruptester 	1
 (nicht|nichts|kein|keine|keinen) abruptestes 	 NOT_abruptestes 	 NOT_abruptestes 	1
 (nicht|nichts|kein|keine|keinen) abrüsten 	 NOT_abrüsten 	 NOT_abrüsten 	1
 (nicht|nichts|kein|keine|keinen) abrutsch 	 NOT_abrutsch 	 NOT_abrutsch 	1
 (nicht|nichts|kein|keine|keinen) abrutsche 	 NOT_abrutsche 	 NOT_abrutsche 	1
 (nicht|nichts|kein|keine|keinen) abrutschen 	 NOT_abrutschen 	 NOT_abrutschen 	1
 (nicht|nichts|kein|keine|keinen) abrutsches 	 NOT_abrutsches 	 NOT_abrutsches 	1
 (nicht|nichts|kein|keine|keinen) abrutschs 	 NOT_abrutschs 	 NOT_abrutschs 	1
 (nicht|nichts|kein|keine|keinen) absackung 	 NOT_absackung 	 NOT_absackung 	1
 (nicht|nichts|kein|keine|keinen) absage 	 NOT_absage 	 NOT_absage 	1
 (nicht|nichts|kein|keine|keinen) absagen 	 NOT_absagen 	 NOT_absagen 	1
 (nicht|nichts|kein|keine|keinen) absatzfähig 	 NOT_absatzfähig 	 NOT_absatzfähig 	-1
 (nicht|nichts|kein|keine|keinen) absatzweise 	 NOT_absatzweise 	 NOT_absatzweise 	1
 (nicht|nichts|kein|keine|keinen) abschaffen 	 NOT_abschaffen 	 NOT_abschaffen 	1
 (nicht|nichts|kein|keine|keinen) abschaffung 	 NOT_abschaffung 	 NOT_abschaffung 	1
 (nicht|nichts|kein|keine|keinen) abschaffungen 	 NOT_abschaffungen 	 NOT_abschaffungen 	1
 (nicht|nichts|kein|keine|keinen) abschälen 	 NOT_abschälen 	 NOT_abschälen 	1
 (nicht|nichts|kein|keine|keinen) abschalten 	 NOT_abschalten 	 NOT_abschalten 	1
 (nicht|nichts|kein|keine|keinen) abschaltung 	 NOT_abschaltung 	 NOT_abschaltung 	1
 (nicht|nichts|kein|keine|keinen) abschätzbar 	 NOT_abschätzbar 	 NOT_abschätzbar 	-1
 (nicht|nichts|kein|keine|keinen) abschätzig 	 NOT_abschätzig 	 NOT_abschätzig 	1
 (nicht|nichts|kein|keine|keinen) abschätzige 	 NOT_abschätzige 	 NOT_abschätzige 	1
 (nicht|nichts|kein|keine|keinen) abschätzigem 	 NOT_abschätzigem 	 NOT_abschätzigem 	1
 (nicht|nichts|kein|keine|keinen) abschätzigen 	 NOT_abschätzigen 	 NOT_abschätzigen 	1
 (nicht|nichts|kein|keine|keinen) abschätziger 	 NOT_abschätziger 	 NOT_abschätziger 	1
 (nicht|nichts|kein|keine|keinen) abschätzigere 	 NOT_abschätzigere 	 NOT_abschätzigere 	1
 (nicht|nichts|kein|keine|keinen) abschätzigerem 	 NOT_abschätzigerem 	 NOT_abschätzigerem 	1
 (nicht|nichts|kein|keine|keinen) abschätzigeren 	 NOT_abschätzigeren 	 NOT_abschätzigeren 	1
 (nicht|nichts|kein|keine|keinen) abschätzigerer 	 NOT_abschätzigerer 	 NOT_abschätzigerer 	1
 (nicht|nichts|kein|keine|keinen) abschätzigeres 	 NOT_abschätzigeres 	 NOT_abschätzigeres 	1
 (nicht|nichts|kein|keine|keinen) abschätziges 	 NOT_abschätziges 	 NOT_abschätziges 	1
 (nicht|nichts|kein|keine|keinen) abschätzigst 	 NOT_abschätzigst 	 NOT_abschätzigst 	1
 (nicht|nichts|kein|keine|keinen) abschätzigste 	 NOT_abschätzigste 	 NOT_abschätzigste 	1
 (nicht|nichts|kein|keine|keinen) abschätzigstem 	 NOT_abschätzigstem 	 NOT_abschätzigstem 	1
 (nicht|nichts|kein|keine|keinen) abschätzigsten 	 NOT_abschätzigsten 	 NOT_abschätzigsten 	1
 (nicht|nichts|kein|keine|keinen) abschätzigster 	 NOT_abschätzigster 	 NOT_abschätzigster 	1
 (nicht|nichts|kein|keine|keinen) abschätzigstes 	 NOT_abschätzigstes 	 NOT_abschätzigstes 	1
 (nicht|nichts|kein|keine|keinen) abschätzung 	 NOT_abschätzung 	 NOT_abschätzung 	1
 (nicht|nichts|kein|keine|keinen) abschaum 	 NOT_abschaum 	 NOT_abschaum 	1
 (nicht|nichts|kein|keine|keinen) abscheiden 	 NOT_abscheiden 	 NOT_abscheiden 	-1
 (nicht|nichts|kein|keine|keinen) abscheu 	 NOT_abscheu 	 NOT_abscheu 	1
 (nicht|nichts|kein|keine|keinen) abscheuern 	 NOT_abscheuern 	 NOT_abscheuern 	1
 (nicht|nichts|kein|keine|keinen) abscheuerregend 	 NOT_abscheuerregend 	 NOT_abscheuerregend 	1
 (nicht|nichts|kein|keine|keinen) abscheulich 	 NOT_abscheulich 	 NOT_abscheulich 	1
 (nicht|nichts|kein|keine|keinen) abscheulichkeit 	 NOT_abscheulichkeit 	 NOT_abscheulichkeit 	1
 (nicht|nichts|kein|keine|keinen) abschießen 	 NOT_abschießen 	 NOT_abschießen 	1
 (nicht|nichts|kein|keine|keinen) abschirmen 	 NOT_abschirmen 	 NOT_abschirmen 	-1
 (nicht|nichts|kein|keine|keinen) abschirmung 	 NOT_abschirmung 	 NOT_abschirmung 	-1
 (nicht|nichts|kein|keine|keinen) abschlägig 	 NOT_abschlägig 	 NOT_abschlägig 	1
 (nicht|nichts|kein|keine|keinen) abschließen 	 NOT_abschließen 	 NOT_abschließen 	-1
 (nicht|nichts|kein|keine|keinen) abschluss 	 NOT_abschluss 	 NOT_abschluss 	-1
 (nicht|nichts|kein|keine|keinen) abschluß 	 NOT_abschluß 	 NOT_abschluß 	-1
 (nicht|nichts|kein|keine|keinen) abschlüße 	 NOT_abschlüße 	 NOT_abschlüße 	-1
 (nicht|nichts|kein|keine|keinen) abschlüßen 	 NOT_abschlüßen 	 NOT_abschlüßen 	-1
 (nicht|nichts|kein|keine|keinen) abschlußes 	 NOT_abschlußes 	 NOT_abschlußes 	-1
 (nicht|nichts|kein|keine|keinen) abschlußs 	 NOT_abschlußs 	 NOT_abschlußs 	-1
 (nicht|nichts|kein|keine|keinen) abschreck 	 NOT_abschreck 	 NOT_abschreck 	1
 (nicht|nichts|kein|keine|keinen) abschrecke 	 NOT_abschrecke 	 NOT_abschrecke 	1
 (nicht|nichts|kein|keine|keinen) abschrecken 	 NOT_abschrecken 	 NOT_abschrecken 	1
 (nicht|nichts|kein|keine|keinen) abschreckend 	 NOT_abschreckend 	 NOT_abschreckend 	1
 (nicht|nichts|kein|keine|keinen) abschreckest 	 NOT_abschreckest 	 NOT_abschreckest 	1
 (nicht|nichts|kein|keine|keinen) abschrecket 	 NOT_abschrecket 	 NOT_abschrecket 	1
 (nicht|nichts|kein|keine|keinen) abschreckst 	 NOT_abschreckst 	 NOT_abschreckst 	1
 (nicht|nichts|kein|keine|keinen) abschreckt 	 NOT_abschreckt 	 NOT_abschreckt 	1
 (nicht|nichts|kein|keine|keinen) abschreckte 	 NOT_abschreckte 	 NOT_abschreckte 	1
 (nicht|nichts|kein|keine|keinen) abschreckten 	 NOT_abschreckten 	 NOT_abschreckten 	1
 (nicht|nichts|kein|keine|keinen) abschrecktest 	 NOT_abschrecktest 	 NOT_abschrecktest 	1
 (nicht|nichts|kein|keine|keinen) abschrecktet 	 NOT_abschrecktet 	 NOT_abschrecktet 	1
 (nicht|nichts|kein|keine|keinen) abschreckung 	 NOT_abschreckung 	 NOT_abschreckung 	1
 (nicht|nichts|kein|keine|keinen) abschreckungen 	 NOT_abschreckungen 	 NOT_abschreckungen 	1
 (nicht|nichts|kein|keine|keinen) abschreckungsmittel 	 NOT_abschreckungsmittel 	 NOT_abschreckungsmittel 	1
 (nicht|nichts|kein|keine|keinen) abschreiben 	 NOT_abschreiben 	 NOT_abschreiben 	1
 (nicht|nichts|kein|keine|keinen) abschreibung 	 NOT_abschreibung 	 NOT_abschreibung 	1
 (nicht|nichts|kein|keine|keinen) abschreibungen 	 NOT_abschreibungen 	 NOT_abschreibungen 	1
 (nicht|nichts|kein|keine|keinen) abschroter 	 NOT_abschroter 	 NOT_abschroter 	1
 (nicht|nichts|kein|keine|keinen) abschuss 	 NOT_abschuss 	 NOT_abschuss 	1
 (nicht|nichts|kein|keine|keinen) abschuß 	 NOT_abschuß 	 NOT_abschuß 	1
 (nicht|nichts|kein|keine|keinen) abschüssig 	 NOT_abschüssig 	 NOT_abschüssig 	1
 (nicht|nichts|kein|keine|keinen) abschwäch 	 NOT_abschwäch 	 NOT_abschwäch 	1
 (nicht|nichts|kein|keine|keinen) abschwäche 	 NOT_abschwäche 	 NOT_abschwäche 	1
 (nicht|nichts|kein|keine|keinen) abschwächen 	 NOT_abschwächen 	 NOT_abschwächen 	1
 (nicht|nichts|kein|keine|keinen) abschwächest 	 NOT_abschwächest 	 NOT_abschwächest 	1
 (nicht|nichts|kein|keine|keinen) abschwächet 	 NOT_abschwächet 	 NOT_abschwächet 	1
 (nicht|nichts|kein|keine|keinen) abschwächst 	 NOT_abschwächst 	 NOT_abschwächst 	1
 (nicht|nichts|kein|keine|keinen) abschwächt 	 NOT_abschwächt 	 NOT_abschwächt 	1
 (nicht|nichts|kein|keine|keinen) abschwächte 	 NOT_abschwächte 	 NOT_abschwächte 	1
 (nicht|nichts|kein|keine|keinen) abschwächten 	 NOT_abschwächten 	 NOT_abschwächten 	1
 (nicht|nichts|kein|keine|keinen) abschwächtest 	 NOT_abschwächtest 	 NOT_abschwächtest 	1
 (nicht|nichts|kein|keine|keinen) abschwächtet 	 NOT_abschwächtet 	 NOT_abschwächtet 	1
 (nicht|nichts|kein|keine|keinen) abschwächung 	 NOT_abschwächung 	 NOT_abschwächung 	1
 (nicht|nichts|kein|keine|keinen) abschwächungen 	 NOT_abschwächungen 	 NOT_abschwächungen 	1
 (nicht|nichts|kein|keine|keinen) abschweifen 	 NOT_abschweifen 	 NOT_abschweifen 	1
 (nicht|nichts|kein|keine|keinen) abschwören 	 NOT_abschwören 	 NOT_abschwören 	1
 (nicht|nichts|kein|keine|keinen) abschwung 	 NOT_abschwung 	 NOT_abschwung 	1
 (nicht|nichts|kein|keine|keinen) absehbar 	 NOT_absehbar 	 NOT_absehbar 	-1
 (nicht|nichts|kein|keine|keinen) abseits 	 NOT_abseits 	 NOT_abseits 	1
 (nicht|nichts|kein|keine|keinen) absenken 	 NOT_absenken 	 NOT_absenken 	1
 (nicht|nichts|kein|keine|keinen) absenkung 	 NOT_absenkung 	 NOT_absenkung 	1
 (nicht|nichts|kein|keine|keinen) absenkungen 	 NOT_absenkungen 	 NOT_absenkungen 	1
 (nicht|nichts|kein|keine|keinen) absetzbar 	 NOT_absetzbar 	 NOT_absetzbar 	-1
 (nicht|nichts|kein|keine|keinen) absetzung 	 NOT_absetzung 	 NOT_absetzung 	1
